uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
spotify:track:1pZgAJXBkonkd2PeMw7EyU,0.00819,0.411,162759,0.964,0.0575,6,0.22,-2.069,0,0.228,173.947,4,0.331
spotify:track:2lGzQs7cP7isEesRwFeLIs,0.0114,0.72,212826,0.788,0.000196,9,0.084,-8.012,0,0.0671,150.006,4,0.131
spotify:track:7fwYN5u0dYRNqshCjhJWDF,0.0078,0.616,186274,0.825,0.00083,9,0.509,-4.094,1,0.138,105.12,4,0.0595
spotify:track:76TSauYq7489EyCQoaQ30d,0.00235,0.548,160534,0.75,1.31e-06,11,0.381,-4.86,0,0.11,178.039,4,0.606
spotify:track:5la3Ns6Kijy768nRHOvpCL,0.169,0.581,225040,0.529,0.0,9,0.192,-9.303,0,0.0412,172.979,4,0.54
spotify:track:0jGWxvf7jMxiHm812kFN8a,0.000216,0.719,352653,0.62,0.808,1,0.139,-9.651,0,0.0538,147.009,4,0.57
spotify:track:6Fme0qXTmXtkjYKZ7ZrtVH,0.319,0.828,196923,0.467,0.91,9,0.116,-12.016,0,0.17,117.005,4,0.27
spotify:track:1g5e9WHQKSf4K7UYMinNDB,0.0363,0.407,195862,0.943,0.0515,11,0.319,-1.735,1,0.324,173.495,4,0.306
spotify:track:28JBD8p18xNuOfyV7Cotdn,0.114,0.499,336924,0.671,0.0169,4,0.148,-6.774,0,0.0561,124.994,3,0.0557
spotify:track:2kUYYi9Y1TwfLgE2yftTIC,0.000324,0.644,228148,0.644,0.316,6,0.222,-7.038,0,0.0622,162.002,4,0.571
spotify:track:4zlbKky2yA657Sk5rekZoR,0.00355,0.847,319964,0.724,0.00339,2,0.0731,-7.668,1,0.047,126.983,4,0.326
spotify:track:5v64DycnnkiEtJXiuObYhO,0.306,0.583,206973,0.851,1.64e-06,0,0.105,-5.364,0,0.0563,176.607,4,0.739
spotify:track:27iPwB996qUnv5oVq6QyjN,0.122,0.756,174873,0.784,1.25e-06,4,0.0526,-6.195,0,0.0819,105.961,4,0.943
spotify:track:6Qnj9QGNhj1ExXjyoUnGXo,0.351,0.694,189379,0.393,0.000764,1,0.111,-10.97,1,0.0432,123.728,4,0.182
spotify:track:20avsWmHI8QfMalECgW7T6,0.712,0.603,177469,0.415,1.93e-05,2,0.323,-8.762,1,0.0268,103.37,4,0.589
spotify:track:5ybNan24dJMedDsTxFhn7C,0.204,0.612,195000,0.711,3.66e-05,4,0.464,-9.672,0,0.0449,159.994,4,0.541
spotify:track:4YYHgF9dWyVSor0GtrBzdf,0.542,0.567,208427,0.707,0.000177,8,0.1,-5.455,0,0.0819,171.918,4,0.751
spotify:track:42RzkdjQOcPwTZsx5CQg4A,0.424,0.63,176754,0.792,0.468,6,0.127,-8.024,0,0.0449,99.801,4,0.505
spotify:track:4u8IMzrDUt5LujU8wlfk90,0.142,0.687,78000,0.745,0.00236,2,0.128,-5.214,0,0.0491,156.022,4,0.367
spotify:track:0iO30nYKSqunu63TZO8FHQ,0.696,0.539,165715,0.698,0.806,8,0.111,-7.482,1,0.0404,110.1,3,0.366
spotify:track:61lLSUsoRegZiJ6Npj1VJ7,0.716,0.535,72092,0.277,0.912,5,0.111,-13.563,0,0.297,119.63,4,0.178
spotify:track:0Gpy2XtjBWRTaUS1kwrdWn,0.671,0.494,150854,0.792,0.921,1,0.352,-8.652,1,0.1,110.111,4,0.282
spotify:track:1gxngZWaOATioMh8j6ojv0,0.258,0.533,211783,0.938,0.843,4,0.405,-6.86,0,0.0351,110.011,3,0.26
spotify:track:0zcmHuoHq9kLAXv9CrSSOb,0.457,0.516,292031,0.656,0.93,4,0.0961,-8.36,0,0.037,110.001,4,0.158
spotify:track:59kwvQY6M2knxbuhS62Txn,0.93,0.667,167944,0.599,0.488,5,0.176,-8.846,0,0.0281,110.028,4,0.397
spotify:track:6OcpcLszwn8y1W8Q4PpNt9,0.857,0.631,225158,0.481,0.901,6,0.152,-10.164,0,0.0411,110.007,5,0.111
spotify:track:2brmovf6stjBvBdcCBD2Hp,0.505,0.608,159771,0.692,0.816,2,0.108,-9.665,1,0.0376,109.989,4,0.177
spotify:track:2zRfKOvFJMCWumxuT4nTGk,0.816,0.422,288316,0.747,0.882,5,0.113,-7.799,1,0.0568,109.977,4,0.0384
spotify:track:2KrG72Lok028pKZ5iRJ0C1,0.495,0.59,102000,0.416,0.924,9,0.144,-8.965,0,0.0437,159.919,4,0.918
spotify:track:4x8RU9NKo8u88pEJZlfVhN,0.241,0.137,61187,0.503,0.962,10,0.129,-12.243,0,0.0354,149.379,3,0.0462
spotify:track:5HOFf39GJAxfOQctgiB42X,0.823,0.442,121412,0.884,0.913,0,0.117,-5.982,1,0.0405,170.074,4,0.293
spotify:track:4FakJoQOYbnBckwJcDcjxi,0.856,0.616,264190,0.509,0.938,9,0.0983,-11.452,0,0.122,124.043,4,0.111
spotify:track:0qdRjESZlhfa0sD9QLdgBq,0.0433,0.643,97800,0.567,0.815,7,0.183,-8.885,1,0.255,99.989,4,0.53
spotify:track:7yx0FOJzOqpIDUNcJkgT2p,0.947,0.377,64032,0.337,0.833,1,0.0961,-16.526,0,0.0327,78.122,1,0.289
spotify:track:2IYh0woHU4GksaWsb0hIas,0.404,0.627,149250,0.595,0.903,7,0.105,-8.03,1,0.0269,99.983,4,0.316
spotify:track:3sIYkvqUeTaB962wPzajMg,0.0123,0.688,180000,0.692,0.838,3,0.106,-10.002,1,0.0534,175.991,4,0.415
spotify:track:3pv9iLAsBn8Vq0NNobalZZ,0.00445,0.654,114374,0.608,0.839,8,0.288,-10.05,1,0.0314,138.999,4,0.4
spotify:track:1mA008p9HblZSlkd7waDjL,0.486,0.552,170909,0.398,0.877,0,0.197,-16.112,0,0.0294,99.011,4,0.454
spotify:track:2kI9mULAcB335YLfz5022K,0.798,0.457,112320,0.276,0.932,8,0.109,-24.33,1,0.0285,140.093,4,0.508
spotify:track:5TaIIpuM8AKvV3lS0FshwI,0.548,0.61,72600,0.224,0.882,0,0.114,-26.962,0,0.038,106.695,4,0.606
spotify:track:2ZgKOGthLtSzmDWde75FtY,0.00319,0.522,136803,0.532,0.871,9,0.0809,-15.507,1,0.0341,171.929,4,0.875
spotify:track:0DixUuXODiZlqvwl5OAUCg,0.71,0.576,154889,0.944,0.842,11,0.13,-6.326,1,0.058,143.947,4,0.376
spotify:track:38uzlkqROpiI2MFqzZJzXd,2.32e-05,0.564,208040,0.797,0.786,9,0.106,-6.28,0,0.0387,110.016,4,0.0744
spotify:track:4r27kEE6AbiTSgTK1Jch39,0.2,0.742,129259,0.643,0.914,1,0.0941,-14.423,1,0.0825,156.035,4,0.931
spotify:track:1M2j8EpoC1gmqek1mA4CaT,0.966,0.326,88640,0.221,0.911,7,0.106,-20.523,1,0.0437,174.76,4,0.0372
spotify:track:3enhvZlITNj19MXJ5Y0xYS,6.95e-05,0.42,107765,0.729,0.933,5,0.267,-12.079,1,0.0255,147.021,4,0.611
spotify:track:0m3KX2pb5ubIGPeMAtzlzp,0.986,0.107,145851,0.102,0.937,11,0.11,-24.997,0,0.0424,73.804,1,0.0569
spotify:track:3qxXVeJu7oZIsGWm2hy8W2,0.00011,0.712,150361,0.722,0.736,1,0.101,-8.569,1,0.209,166.008,4,0.725
spotify:track:0B2VYzFSQs1p7JABYYFw97,0.432,0.67,202222,0.457,0.0294,0,0.249,-8.581,0,0.0266,108.014,4,0.52
spotify:track:7nsmY7nROx6dtYD7ShA9LP,0.0255,0.821,189348,0.664,0.882,2,0.122,-9.748,1,0.128,115.026,4,0.424
spotify:track:4gWeQcvByJuzXSs4KkghBI,0.712,0.459,137333,0.215,0.931,0,0.146,-13.837,0,0.0482,179.87,4,0.0699
spotify:track:6xZ4qTSVceoyNZe91c93H9,0.86,0.535,196080,0.682,0.879,9,0.0985,-14.321,0,0.0289,100.028,4,0.301
spotify:track:4hCqBV00eaEglyWRPpQu1s,0.0341,0.664,174012,0.584,0.86,9,0.102,-7.273,0,0.0263,126.066,4,0.203
spotify:track:38fieC2glhhwE6iB1CJw8N,0.814,0.767,232412,0.396,0.87,7,0.107,-17.04,0,0.0348,115.042,4,0.241
spotify:track:1kwnxJNVl7cwcU98RvMBaR,0.754,0.828,330507,0.182,0.0706,1,0.15,-13.066,0,0.166,147.279,4,0.231
spotify:track:3R8CyhJfVjvgIROd5RSGhQ,0.391,0.699,220853,0.503,0.0126,5,0.0996,-9.922,0,0.0882,114.86,4,0.0546
spotify:track:2IXb9QnY9sqsA5k7FkIxnI,0.837,0.663,112000,0.78,0.775,6,0.251,-9.425,0,0.0824,133.98,4,0.527
spotify:track:3t3R1VG8iItpdgd6sJaeOi,1.95e-05,0.545,81338,0.715,0.921,5,0.339,-11.641,1,0.0498,109.416,4,0.665
spotify:track:65IPfnKfTGf315nNzOdgCT,0.448,0.713,99930,0.353,0.895,11,0.105,-15.599,1,0.0551,107.498,4,0.0906
spotify:track:2iDIFn3hIbiwfsLtCggubr,0.506,0.581,93065,0.672,0.524,9,0.129,-12.425,1,0.0375,147.04,4,0.479
spotify:track:5QjDSwiE4HhAnYxExc8l65,0.0273,0.865,80154,0.29,0.877,0,0.124,-15.121,1,0.166,143.972,3,0.315
spotify:track:5ekn0rTXRpR5M99v64inDc,0.572,0.682,164477,0.472,0.88,7,0.0697,-9.806,0,0.0296,126.991,4,0.297
spotify:track:4sRmzVSedvFkENbSJ342Ex,0.0336,0.655,271952,0.782,0.228,7,0.175,-6.388,0,0.0355,108.245,4,0.812
spotify:track:5o5WaO9pzPhXSGIrTIYVce,0.34,0.74,173286,0.563,0.0,11,0.0824,-7.016,0,0.04,104.958,4,0.577
spotify:track:37pKTyMwalomKCZjxTc2QZ,0.00196,0.49,192467,0.652,6.24e-05,2,0.0991,-5.813,1,0.0274,90.085,4,0.339
spotify:track:6M8cixshrWacE2TiSwKYpn,0.682,0.626,216250,0.581,0.0348,6,0.229,-8.269,1,0.0375,109.823,4,0.503
spotify:track:1A3tuE6ti9qoZDwB3LB0t2,0.0401,0.622,278293,0.455,0.0,9,0.0957,-7.116,1,0.0282,124.412,4,0.274
spotify:track:4AFsRbaLKRWo3dDtjDFA2V,0.0104,0.545,379227,0.442,0.0271,5,0.0664,-12.111,1,0.0352,118.073,3,0.242
spotify:track:0KJh9t6gaPSgQMUJM5vczM,0.806,0.72,311040,0.322,0.866,8,0.105,-16.673,1,0.0807,125.005,4,0.0624
spotify:track:3k63RLvRgkgPGx0keOH3P6,0.349,0.46,159973,0.389,0.0,0,0.0533,-11.603,1,0.031,123.213,4,0.606
spotify:track:1nM6GuIDlPSPIhTGEFMpYJ,0.856,0.36,190333,0.113,3.42e-05,0,0.0969,-18.387,0,0.0303,85.296,4,0.174
spotify:track:1osoD0WeqRY6IGBfmlzJqB,0.32,0.42,184200,0.463,0.0,11,0.0536,-10.313,1,0.0393,133.576,4,0.358
spotify:track:2OyaNAq8BcGstyzueloqpE,0.344,0.516,198693,0.73,0.0,7,0.425,-7.136,1,0.0494,115.126,4,0.907
spotify:track:2gH2zT6DE3mXaBneNhnqXN,0.485,0.629,196667,0.446,0.0732,7,0.126,-16.248,1,0.0527,119.537,4,0.585
spotify:track:3FwSGFXzoODJ3igRA06DhV,0.271,0.719,184000,0.482,0.401,3,0.0655,-11.691,0,0.0423,119.961,4,0.71
spotify:track:5Ju19QeXSBocVN3uw6fBJn,0.544,0.744,134500,0.503,0.697,6,0.175,-9.361,1,0.0372,140.02,4,0.428
spotify:track:7BgyWwbbybJr2IbQoI1gzH,0.195,0.534,164571,0.288,5.21e-05,10,0.182,-13.232,0,0.0331,139.922,4,0.516
spotify:track:6kGZcqNE4Hjee3jJUnHSyA,0.0617,0.73,192000,0.384,0.0031,7,0.083,-12.778,1,0.0382,145.144,4,0.688
spotify:track:3FAlLsZRWaBnusNhgXEuWJ,0.23,0.506,156120,0.787,0.00183,6,0.29,-4.82,1,0.031,107.914,4,0.844
spotify:track:1UKugCAeMHhrMv6itodiyI,0.006,0.457,225013,0.702,1.17e-05,9,0.291,-5.764,1,0.0306,83.096,4,0.499
spotify:track:4K7FMvQJ8Lj0Lp4Kwu4jwf,0.275,0.826,171628,0.495,0.412,10,0.0997,-12.265,0,0.0474,85.988,4,0.569
spotify:track:4y72W7EcIIfGJxGKxVw3WT,0.76,0.269,318413,0.233,0.0611,0,0.146,-11.805,1,0.0301,72.671,4,0.19
spotify:track:2vNgbnSl6VBCQI3S799n6N,0.0991,0.822,166625,0.262,0.345,11,0.108,-14.209,1,0.0615,120.016,4,0.571
spotify:track:3zyzC28g7uU4YfWN840ciZ,0.61,0.696,147427,0.809,0.00924,8,0.177,-6.622,0,0.0473,80.039,4,0.738
spotify:track:42LY6qYxu3L6nJ7Dt72gNy,0.0625,0.845,128000,0.455,6.41e-05,3,0.108,-9.857,1,0.045,105.0,4,0.65
spotify:track:52Td1R2HmvP5gevSgUaifx,0.0562,0.611,61340,0.718,0.927,8,0.194,-6.064,0,0.0283,105.788,4,0.57
spotify:track:3s9YtjSkxeeriM92mASyoO,0.96,0.532,74143,0.348,0.757,10,0.103,-13.284,1,0.0283,80.998,4,0.301
spotify:track:7miPR7yflY4kvhVBfEyTzp,0.838,0.566,169693,0.408,1.04e-05,4,0.108,-8.972,1,0.036,146.61,4,0.235
spotify:track:20L3aH0E4VCW3bBW7jAUD3,0.423,0.793,176842,0.684,0.0591,0,0.169,-6.26,0,0.0532,114.005,4,0.771
spotify:track:6jAdi1dYM3CqKaPnaGu03H,0.274,0.461,209609,0.482,2.48e-05,2,0.143,-6.225,1,0.0422,132.835,5,0.716
spotify:track:34AZs98CUWQacYwFOMh7LS,0.347,0.667,176604,0.789,0.0,10,0.135,-6.729,0,0.0392,106.046,4,0.797
spotify:track:46E2xeKBLrxS8hJ37Gq35G,0.0561,0.648,217266,0.775,0.0,5,0.444,-4.798,1,0.0694,128.072,4,0.371
spotify:track:37xXDxPzfk5lnU8aNSRXfw,0.783,0.467,275187,0.289,0.742,5,0.131,-11.203,1,0.0282,130.532,4,0.0593
spotify:track:2dURQIBrw3XcHyVZlfdpC1,0.124,0.824,239693,0.506,0.0,5,0.113,-7.12,0,0.0291,130.717,4,0.654
spotify:track:6M0dpMF6MR3RkZobrwVUZV,0.326,0.815,119947,0.718,0.0151,0,0.0948,-5.92,1,0.543,137.976,4,0.553
spotify:track:5ZyHaONPSrs1WyJ6yW92S3,0.0872,0.606,176098,0.817,0.0,11,0.343,-5.29,0,0.0823,123.015,4,0.683
spotify:track:3W72IKRoCEQtg6LYNZDkZ2,0.00252,0.556,129772,0.664,0.000715,10,0.139,-7.821,0,0.185,85.985,4,0.663
spotify:track:0s7Z1RtnsmiYOfSIbB3btD,0.622,0.754,154532,0.311,0.336,0,0.116,-5.385,0,0.0388,92.01,4,0.37
spotify:track:1SRw5p2lVAi7RGlHEmZg66,0.276,0.813,208630,0.381,0.0,2,0.0985,-9.339,1,0.0494,116.028,4,0.434
spotify:track:6WnIsfCuNqrlngROXGVe1W,0.0481,0.828,138208,0.716,0.0035,5,0.192,-7.674,0,0.0534,120.041,4,0.588
spotify:track:5uShqn6kRMN37q7r0Flb1z,0.898,0.329,310000,0.235,0.62,10,0.0975,-18.125,1,0.086,74.449,4,0.0394
spotify:track:3dUK4esimLdit2c1cnla8I,0.00241,0.259,169467,0.612,0.00307,8,0.0628,-6.679,1,0.0442,164.947,4,0.346
spotify:track:42H7zXATS1GpuFGawmNKqU,0.00157,0.632,198572,0.663,0.885,7,0.131,-9.304,1,0.036,149.993,4,0.897
spotify:track:7v3rmoy5jcn4h5UqwQyCM3,0.0848,0.601,154000,0.712,0.0,1,0.461,-9.433,1,0.0436,114.97,4,0.389
spotify:track:0SNjkOj4k9b8FRK5nfPYR0,0.0185,0.565,321027,0.986,0.000312,5,0.732,-7.764,0,0.192,135.484,4,0.437
spotify:track:2C1AsnDaK873i5FZ0QL7CU,0.639,0.82,158560,0.67,0.00428,8,0.0775,-6.133,1,0.163,98.966,3,0.62
spotify:track:7ItpUlCUwTRyiXZ0YclPQ7,0.0931,0.593,366827,0.626,0.166,4,0.218,-11.287,1,0.0317,150.483,4,0.753
spotify:track:0RnCUYXa7jhgTXtiMXF2PQ,0.0309,0.629,400116,0.851,0.303,5,0.0947,-11.182,0,0.0294,130.7,4,0.961
spotify:track:0C5IKY0sXz4sg0hpx7HOz0,0.0695,0.643,240493,0.716,0.0,1,0.592,-7.565,1,0.5,178.082,4,0.52
spotify:track:0rin4o2iJm6btIC5vzHsKZ,0.512,0.786,263480,0.36,0.845,7,0.115,-12.005,1,0.0286,104.561,4,0.673
spotify:track:3t6gmz9lT8L9cSqWahpo1r,0.01,0.447,191425,0.416,0.122,0,0.0778,-5.571,1,0.0608,140.855,3,0.103
spotify:track:0YvP6KJdsUpuQnHBExeyyV,0.000264,0.415,149907,0.953,2e-05,2,0.0676,-11.508,1,0.0606,118.087,4,0.232
spotify:track:3NX3jLUU2sFQjvDRdoOvEN,0.526,0.736,270200,0.127,4.1e-06,0,0.11,-19.721,1,0.039,106.142,3,0.305
spotify:track:0CcL4kSHKIEwF3IW0BGgb6,0.248,0.727,150400,0.387,0.0102,1,0.0625,-12.333,1,0.0412,160.395,4,0.966
spotify:track:0MDJjySh4ydA8CyFVkcFQh,0.00882,0.6,163467,0.925,0.000168,2,0.0691,-9.148,1,0.0828,118.181,4,0.382
spotify:track:7sAbS0MJUEzxL4TyrlL6Kq,0.691,0.558,343965,0.197,0.000142,2,0.109,-14.581,1,0.0321,112.753,3,0.495
spotify:track:6V5dtTAY64G0bIzQAdxuEl,0.483,0.655,204213,0.451,0.0315,0,0.129,-4.711,1,0.229,91.038,4,0.587
spotify:track:3pu3VmtemEeGLKKdgP4xko,0.503,0.654,153493,0.27,0.0,2,0.121,-13.227,1,0.0409,67.807,4,0.361
spotify:track:7Kzg9NSGHIhOVJZt9aqjLq,0.216,0.637,172907,0.627,0.0,3,0.325,-10.135,0,0.0365,106.773,4,0.922
spotify:track:1jHMgFVQ8QG7hPichQLEr7,0.423,0.705,267693,0.938,0.674,7,0.286,-5.759,1,0.0802,97.453,4,0.801
spotify:track:7uBSUy6afj5ag87det8c4t,0.00656,0.571,186204,0.441,0.112,7,0.111,-12.593,1,0.0487,179.923,4,0.1
spotify:track:2hYzDDTkvHgjAZgAkpQxb1,0.00284,0.36,216640,0.807,0.00015,2,0.104,-1.844,1,0.0353,170.074,4,0.117
spotify:track:1v35eSCKiPl3HZXdp9Z88N,0.476,0.819,227387,0.714,0.029,5,0.0662,-8.461,1,0.0415,107.851,4,0.874
spotify:track:1ELW3mroLCVV20CIYnuCQn,0.34,0.812,308875,0.855,0.0857,2,0.127,-9.117,0,0.106,118.013,4,0.479
spotify:track:1A7drF4ACWmDNf5e0fRY1Q,0.124,0.452,149917,0.61,0.000623,2,0.199,-9.709,1,0.0377,89.205,4,0.654
spotify:track:1PFjQiZtdtbrFh3aFxiDMU,0.0155,0.734,187944,0.671,0.0384,2,0.247,-9.05,1,0.0852,114.976,4,0.208
spotify:track:3OIOeas9lS9BiwXH9a0Y2d,0.104,0.562,124381,0.59,0.578,11,0.0906,-11.935,1,0.045,174.011,4,0.363
spotify:track:4qZLvqy5Wg4sgQ9gKusb1B,0.151,0.755,198904,0.437,0.0,7,0.106,-8.764,0,0.0741,145.967,4,0.42
spotify:track:2gceOgRPfEZ8rQObdzBcLz,0.778,0.709,163279,0.292,0.893,8,0.11,-16.541,1,0.0312,110.229,3,0.77
spotify:track:1YsZB1pLIXR0YgiOxUG9cv,0.0137,0.652,197160,0.936,0.00887,1,0.0566,-8.577,1,0.0293,137.982,4,0.561
spotify:track:5gQCUf4lfy6GpuhdPzxQ6B,0.0697,0.722,202000,0.778,7.46e-06,4,0.0414,-7.931,1,0.0611,109.076,4,0.839
spotify:track:3zyqRrnqS1dSu7e6lImeSx,0.000197,0.667,138108,0.894,0.258,5,0.377,-4.857,1,0.13,140.005,4,0.282
spotify:track:1HPeb3fkVpLZxLKrDz56jA,4.74e-06,0.517,265159,0.929,0.747,11,0.0939,-5.299,0,0.0378,145.007,4,0.76
spotify:track:1idXnslznCNW7EF8Huzp5B,0.00012,0.68,261187,0.924,0.801,9,0.0757,-5.042,1,0.0567,144.98,4,0.871
spotify:track:3Hm4cufAOgNKEktvCouGtt,0.0827,0.756,218995,0.652,0.0,6,0.0938,-7.671,0,0.251,102.017,4,0.914
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,0.0103,0.434,167067,0.897,0.0,0,0.612,-4.918,1,0.0488,148.708,4,0.685
spotify:track:1AdYZ6X00nXmO613Y7GJOl,0.00113,0.423,227250,0.714,6.28e-06,11,0.0855,-8.295,1,0.045,110.017,4,0.593
spotify:track:2mlGPkAx4kwF8Df0GlScsC,0.723,0.705,208026,0.373,0.81,7,0.289,-9.066,1,0.0384,120.046,4,0.551
spotify:track:7szBZqBJuj9eAC8HJ4CyTM,0.306,0.779,140116,0.572,0.739,4,0.106,-9.259,1,0.0396,114.994,4,0.967
spotify:track:0SLrmN7eDfGrGQKKji1nKF,0.0992,0.757,281143,0.746,0.0613,7,0.151,-11.39,1,0.0639,142.997,4,0.211
spotify:track:3g3GjHuxntUfUd4t23rGTZ,0.915,0.426,244189,0.139,0.00242,7,0.107,-10.916,1,0.0301,61.04,4,0.222
spotify:track:5GHY1DFWKz3Prg2V0Iodqo,0.0425,0.512,280040,0.574,2.31e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161
spotify:track:4tSTpnw8UYNlroCEo774tm,0.245,0.594,169067,0.565,0.0,0,0.123,-10.249,1,0.175,136.507,4,0.755
spotify:track:3sXAAkkejrZAs57QHjnuZf,0.636,0.545,276600,0.38,0.612,2,0.0899,-6.279,0,0.0291,137.058,4,0.405
spotify:track:5EIOE9wgQtjujmbVEuA8VR,0.463,0.516,271133,0.68,0.00282,5,0.0277,-7.27,1,0.0378,144.825,4,0.846
spotify:track:4X4NrHp5VpibgirzuImxXd,0.00553,0.512,163946,0.458,0.0,0,0.22,-10.623,0,0.0286,131.84,4,0.594
spotify:track:2teaBsajEi4BWAZOD92vmS,0.00107,0.454,151853,0.994,0.0,4,0.3,-2.498,1,0.0368,103.681,4,0.383
spotify:track:1w7E8yYl0s9SepJPd2qYQR,0.0949,0.552,266720,0.463,0.000108,11,0.0898,-9.865,0,0.041,79.067,3,0.469
spotify:track:1m65A1pNcJpMAl3hXkf77l,0.662,0.59,540020,0.607,0.649,10,0.11,-9.247,1,0.0906,115.282,4,0.61
spotify:track:1JkZg3eMQTmTn93E8Yd3UL,0.774,0.806,191227,0.462,0.0122,2,0.15,-12.778,1,0.0298,92.726,4,0.738
spotify:track:1WkhjvBuXAsuSpLo0euVx6,0.0253,0.607,150360,0.606,0.003,5,0.111,-11.496,0,0.0516,93.08,4,0.96
spotify:track:62Wv19Em9TzGWBGIDztP0b,0.238,0.536,470613,0.614,0.00219,2,0.0393,-7.377,0,0.0422,80.722,4,0.801
spotify:track:1NivyMP5y5GKFV6DvHr6q9,0.0758,0.618,209917,0.801,0.0,7,0.466,-5.491,1,0.314,81.012,4,0.604
spotify:track:7tX5o1SKB1vlX3G0HmgC2a,0.074,0.558,276232,0.683,0.0,9,0.123,-8.226,1,0.0475,110.982,4,0.682
spotify:track:7INo35yvWnVY5PcEUlg1d4,0.0771,0.826,272113,0.44,7.99e-06,10,0.296,-8.553,0,0.068,140.02,4,0.529
spotify:track:6gMMLgxUm99rOZytHYKgQd,0.924,0.419,185686,0.202,0.0527,0,0.145,-17.063,1,0.0713,138.5,4,0.0398
spotify:track:5gaUkg5JNk8c4mr2jnpX8H,0.475,0.835,301026,0.765,0.0692,1,0.12,-7.831,1,0.0681,110.282,4,0.855
spotify:track:0uugJPMMuIpugFh2aXN6m9,0.438,0.847,244693,0.334,0.0171,0,0.0623,-17.259,0,0.0501,103.473,4,0.694
spotify:track:6vvIDcqj8Em8OiiRpqfMKe,0.416,0.797,223427,0.715,0.737,6,0.0802,-11.289,1,0.0326,118.741,4,0.911
spotify:track:0vlHbI2lXejfBaRzjXiDDr,0.795,0.475,198293,0.0898,0.00044,2,0.11,-22.14,1,0.0422,118.352,4,0.0597
spotify:track:0Ajis5FpljtwnD7uWqO8jf,0.00818,0.649,310173,0.74,1.22e-06,6,0.258,-8.758,0,0.255,173.264,4,0.61
spotify:track:28n8z9IQKyjMPxmvYMBqZa,0.0226,0.608,224427,0.745,6.47e-06,1,0.0942,-4.13,1,0.0277,102.025,4,0.464
spotify:track:2I1VWBdyYPjkzldPoLUP76,0.247,0.67,164064,0.643,0.0441,6,0.15,-9.422,0,0.0487,155.06,4,0.53
spotify:track:38hriVWPtBbrk1t1kRCv6z,0.0771,0.658,159452,0.582,0.199,1,0.165,-9.421,1,0.061,145.949,4,0.232
spotify:track:492kUcDSKbmusWEtXMH0jV,0.775,0.861,81429,0.403,0.43,7,0.109,-11.065,1,0.0651,139.96,4,0.736
spotify:track:2JNIWfyUG8AXC2staqyay5,0.62,0.797,174547,0.707,2.71e-05,10,0.161,-7.916,1,0.0791,91.517,4,0.456
spotify:track:4ukBo7BejjVCB1dkwLEb30,0.926,0.616,120000,0.437,0.000906,6,0.106,-13.928,1,0.169,103.506,4,0.454
spotify:track:3zu9BndSJeTq6oC0WczG1L,0.506,0.634,120686,0.548,0.00536,9,0.102,-11.271,0,0.292,174.915,4,0.492
spotify:track:4deGY4LuYsERbAtc4QZQRh,0.0632,0.6,125493,0.768,5.6e-06,9,0.142,-9.241,1,0.0587,142.047,4,0.587
spotify:track:7cuzSEjbzo5KAmfNWoi4Na,0.52,0.863,170013,0.413,2.68e-06,9,0.124,-10.366,0,0.561,112.984,4,0.674
spotify:track:1wosxSf6F9W08J0ybXPPKc,0.295,0.757,145657,0.493,0.0,9,0.681,-7.039,0,0.0391,144.043,4,0.857
spotify:track:2T3mSs531KUcZa6CPAT7wN,0.982,0.553,118966,0.15,0.43,11,0.112,-16.585,0,0.0421,116.082,4,0.209
spotify:track:5m8ME6TaDKwlGxs7cew6qr,0.0765,0.879,106991,0.765,5.7e-06,8,0.123,-6.023,0,0.171,125.964,4,0.737
spotify:track:7r9NCIrR6ZRHX1jfjAASVv,0.951,0.467,137984,0.138,2.62e-05,7,0.11,-12.406,1,0.0408,125.682,4,0.284
spotify:track:5YJ1nZ8FdMixrDzUNDIrKH,0.337,0.747,181808,0.479,0.00536,5,0.13,-9.847,0,0.0637,81.998,4,0.319
spotify:track:15HSEieww44TiSTHd9ITuW,0.758,0.612,135080,0.511,0.0018,8,0.179,-9.569,1,0.0371,129.896,4,0.514
spotify:track:1lK5uNDTmU59924p4FL7Lf,0.766,0.646,113664,0.533,2.89e-06,8,0.156,-9.991,0,0.363,138.013,3,0.656
spotify:track:7dhlb0puqOXtXiBg9Fks2j,0.0145,0.634,119386,0.484,0.0344,0,0.459,-11.37,1,0.173,180.015,4,0.127
spotify:track:1iICY8qXRZKHThDyFYJql1,0.739,0.66,153000,0.493,5.97e-06,1,0.109,-11.278,1,0.0378,79.982,4,0.38
spotify:track:6CjwjsGzDVn2hwREI6BKoY,0.172,0.726,182114,0.592,0.0143,7,0.25,-9.264,0,0.0452,149.011,4,0.918
spotify:track:5laV8KZMYiuIluAG0Tz6C7,0.0331,0.491,113463,0.657,0.0154,6,0.104,-7.696,0,0.73,173.264,4,0.42
spotify:track:1pvt6gvsjkaX77Fql0ctMu,0.699,0.65,103714,0.429,0.215,6,0.0926,-14.957,0,0.0327,139.864,4,0.293
spotify:track:1slxBTmDooc4GewBnGaZ3a,0.62,0.793,168056,0.491,0.000195,11,0.108,-10.502,0,0.112,159.953,4,0.488
